query_id,method,bucket,distance_bin_key,old_time_s,new_time_s,delta_new_minus_old_s,old_feasible,new_feasible,old_collision_violation_count,new_collision_violation_count,old_fallback_triggered,new_fallback_triggered,old_fallback_f3_count,new_fallback_f3_count,old_total_expansions,new_total_expansions,old_path_inflation_ratio,new_path_inflation_ratio,old_failure_reason,new_failure_reason
complex_s03_q0075,vanilla_ha,Complex,d20_inf,0.5769379138946533,0.5823872089385986,0.0054492950439453125,True,True,0,0,False,False,0,0,619,619,,,,
complex_s03_q0075,voronoi_waypoint,Complex,d20_inf,0.7695146182086319,0.7667668520007282,-0.0027477662079036236,True,True,0,0,False,False,0,0,8,8,0.09165630829696814,0.08866410177888118,,
complex_s03_q0076,bottleneck_waypoint,Complex,d08_12,0.36297652986831963,0.3645763599779457,0.0015998301096260548,True,True,0,0,False,False,0,0,44,44,0.13229609208116133,0.13229609208116133,,
complex_s03_q0076,f_n3p_knn,Complex,d08_12,0.4521759988274425,0.02186396811157465,-0.4303120307158679,True,True,0,0,False,False,0,0,3,0,0.10278157585929648,0.09992349181519167,,
complex_s03_q0076,md_dqn,Complex,d08_12,0.23289001593366265,0.22896308917552233,-0.0039269267581403255,False,False,0,0,False,False,0,0,239,239,,,md_dqn_not_reached,md_dqn_not_reached
complex_s03_q0076,n3p_k1,Complex,d08_12,0.45033095008693635,0.01910232100635767,-0.4312286290805787,True,True,0,0,False,False,0,0,3,0,0.10278157585929648,0.09992349181519167,,
complex_s03_q0076,vanilla_ha,Complex,d08_12,0.6515247821807861,0.6498894691467285,-0.0016353130340576172,True,True,0,0,False,False,0,0,559,559,,,,
complex_s03_q0076,voronoi_waypoint,Complex,d08_12,0.34066618303768337,0.33983872388489544,-0.0008274591527879238,True,True,0,0,False,False,0,0,12,12,-0.02292179157581009,-0.02292179157581009,,
complex_s03_q0077,bottleneck_waypoint,Complex,d12_16,0.33997301617637277,0.34003368904814124,6.067287176847458e-05,True,True,0,0,False,False,0,0,14,14,0.05543198993213916,0.05543198993213916,,
complex_s03_q0077,f_n3p_knn,Complex,d12_16,0.5229369010776281,0.2344254448544234,-0.28851145622320473,True,True,0,0,True,True,0,0,67,65,0.23452602559736646,0.22773772874180453,,
complex_s03_q0077,md_dqn,Complex,d12_16,0.21379014453850687,0.21528294798918068,0.0014928034506738186,False,False,0,0,False,False,0,0,242,242,,,md_dqn_not_reached,md_dqn_not_reached
complex_s03_q0077,n3p_k1,Complex,d12_16,0.3465663951355964,0.34789676289074123,0.0013303677551448345,True,True,0,0,True,True,0,0,54,54,0.05858870304575192,0.05858870304575192,,
complex_s03_q0077,vanilla_ha,Complex,d12_16,0.47496914863586426,0.47440433502197266,-0.0005648136138916016,True,True,0,0,False,False,0,0,571,571,,,,
complex_s03_q0077,voronoi_waypoint,Complex,d12_16,0.47102568089030683,0.47028739913366735,-0.0007382817566394806,True,True,0,0,False,False,0,0,3,3,0.09534246629813081,0.0911403822992034,,
complex_s03_q0078,bottleneck_waypoint,Complex,d16_20,0.6223186359275132,0.6179465220775455,-0.004372113849967718,True,True,0,0,False,False,0,0,4,4,0.024015841564247742,0.024015841564247742,,
complex_s03_q0078,f_n3p_knn,Complex,d16_20,0.5083317479584366,0.5080149930436164,-0.00031675491482019424,True,True,0,0,True,True,0,0,230,230,0.004350469773403809,0.004350469773403809,,
complex_s03_q0078,md_dqn,Complex,d16_20,0.377763943746686,0.37683184118941426,-0.000932102557271719,False,False,0,0,False,False,0,0,470,470,,,md_dqn_not_reached,md_dqn_not_reached
complex_s03_q0078,n3p_k1,Complex,d16_20,0.5079139999579638,0.511320275021717,0.003406275063753128,True,True,0,0,True,True,0,0,230,230,0.004350469773403809,0.004350469773403809,,
complex_s03_q0078,vanilla_ha,Complex,d16_20,1.4414138793945312,1.451089859008789,0.009675979614257812,True,True,0,0,False,False,0,0,2467,2467,,,,
complex_s03_q0078,voronoi_waypoint,Complex,d16_20,0.6167298811487854,0.6137238258961588,-0.0030060552526265383,True,True,0,0,False,False,0,0,4,4,0.09035916290601875,0.09501659804206253,,
complex_s03_q0079,bottleneck_waypoint,Complex,d20_inf,0.9111215700395405,0.910278877010569,-0.0008426930289715528,True,True,0,0,False,False,0,0,6,6,0.03232598231927897,0.005889583513328134,,
complex_s03_q0079,f_n3p_knn,Complex,d20_inf,0.4695356930606067,0.026933267014101148,-0.44260242604650557,True,True,0,0,True,True,0,0,3,0,0.009317637439731241,0.00917245057408178,,
complex_s03_q0079,md_dqn,Complex,d20_inf,0.3991216095164418,0.16883370792493224,-0.23028790159150958,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s03_q0079,n3p_k1,Complex,d20_inf,1.7578565520234406,1.6092857199255377,-0.1485708320979029,True,True,0,0,True,True,1,1,2163,2162,0.0,0.0,,
complex_s03_q0079,vanilla_ha,Complex,d20_inf,0.729567289352417,0.7322981357574463,0.002730846405029297,True,True,0,0,False,False,0,0,891,891,,,,
complex_s03_q0079,voronoi_waypoint,Complex,d20_inf,0.9029775550588965,0.9037159339059144,0.0007383788470178843,True,True,0,0,False,False,0,0,6,6,0.04132897000165592,0.03912112577661109,,
complex_s04_q0080,bottleneck_waypoint,Complex,d08_12,0.36912147095426917,0.3432918190956116,-0.0258296518586576,True,True,0,0,False,False,0,0,17,17,0.2070203532535846,0.2070203532535846,,
complex_s04_q0080,f_n3p_knn,Complex,d08_12,0.16448947601020336,0.007424541050568223,-0.15706493495963514,True,True,0,0,True,True,0,0,1,0,0.043325792621281556,-0.007875968697246605,,
complex_s04_q0080,md_dqn,Complex,d08_12,0.0019792739767581224,0.0014371799770742655,-0.000542093999683857,False,False,0,0,False,False,0,0,1,1,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0080,n3p_k1,Complex,d08_12,0.16722985007800162,0.15694161993451416,-0.010288230143487453,True,True,0,0,True,True,0,0,7,7,0.0975558730363646,0.0975558730363646,,
complex_s04_q0080,vanilla_ha,Complex,d08_12,0.21541643142700195,0.2013399600982666,-0.014076471328735352,True,True,0,0,False,False,0,0,92,92,,,,
complex_s04_q0080,voronoi_waypoint,Complex,d08_12,0.36380322999320924,0.4806658341549337,0.11686260416172445,True,True,0,0,False,False,0,0,10,11,0.2877851005047303,0.3281255331528645,,
complex_s04_q0081,bottleneck_waypoint,Complex,d12_16,0.6557479768525809,0.6108410288579762,-0.04490694799460471,True,True,0,0,False,False,0,0,4,4,0.002370270522660256,0.002370270522660256,,
complex_s04_q0081,f_n3p_knn,Complex,d12_16,0.16545883589424193,0.010458227945491672,-0.15500060794875026,True,True,0,0,False,False,0,0,1,0,-0.02969936016800856,-0.029861001644798435,,
complex_s04_q0081,md_dqn,Complex,d12_16,0.40554129146039486,0.16816101595759392,-0.23738027550280094,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0081,n3p_k1,Complex,d12_16,0.1644098749384284,0.009465036913752556,-0.15494483802467585,True,True,0,0,False,False,0,0,1,0,-0.02969936016800856,-0.029861001644798435,,
complex_s04_q0081,vanilla_ha,Complex,d12_16,0.17231512069702148,0.1579575538635254,-0.014357566833496094,True,True,0,0,False,False,0,0,25,25,,,,
complex_s04_q0081,voronoi_waypoint,Complex,d12_16,0.5022152720484883,0.47089819400571287,-0.03131707804277539,True,True,0,0,False,False,0,0,3,3,0.02799752587530424,0.014559817838802669,,
complex_s04_q0082,bottleneck_waypoint,Complex,d16_20,0.8175286590121686,0.7659440538845956,-0.05158460512757301,True,True,0,0,False,False,0,0,5,5,0.04784288897546718,0.047815883694115824,,
complex_s04_q0082,f_n3p_knn,Complex,d16_20,0.22692723106592894,0.21287526818923652,-0.014051962876692414,True,True,0,0,True,True,0,0,99,99,0.0,0.0,,
complex_s04_q0082,md_dqn,Complex,d16_20,0.3603661742527038,0.35270829987712204,-0.007657874375581741,False,False,0,0,False,False,0,0,555,555,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0082,n3p_k1,Complex,d16_20,0.22803463600575924,0.21476779016666114,-0.013266845839098096,True,True,0,0,True,True,0,0,99,99,0.0,0.0,,
complex_s04_q0082,vanilla_ha,Complex,d16_20,0.20900535583496094,0.20424723625183105,-0.004758119583129883,True,True,0,0,False,False,0,0,99,99,,,,
complex_s04_q0082,voronoi_waypoint,Complex,d16_20,0.9574826289899647,0.8673556810244918,-0.09012694796547294,True,True,0,0,False,False,0,0,330,296,0.04114051840361621,0.025722291878935488,,
complex_s04_q0083,bottleneck_waypoint,Complex,d20_inf,0.8182864978443831,0.7674371700268239,-0.05084932781755924,True,True,0,0,False,False,0,0,5,5,,,,
complex_s04_q0083,f_n3p_knn,Complex,d20_inf,1.8437094211112708,1.5889695601072162,-0.25473986100405455,True,True,0,0,True,True,0,0,1221,1270,,,,
complex_s04_q0083,md_dqn,Complex,d20_inf,0.17168827122077346,0.16940923361107707,-0.0022790376096963882,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0083,n3p_k1,Complex,d20_inf,0.7497340159025043,0.4139918969012797,-0.33574211900122464,True,True,0,0,True,True,0,0,291,289,,,,
complex_s04_q0083,vanilla_ha,Complex,d20_inf,2.504146099090576,2.504572629928589,0.0004265308380126953,False,False,0,0,False,False,0,0,2897,3153,,,timeout,timeout
complex_s04_q0083,voronoi_waypoint,Complex,d20_inf,0.8197257700376213,0.7698618529830128,-0.049863917054608464,True,True,0,0,False,False,0,0,5,5,,,,
complex_s04_q0084,bottleneck_waypoint,Complex,d08_12,0.3593050909694284,0.3339909198693931,-0.02531417110003531,True,True,0,0,False,False,0,0,2,2,0.0007491177942742233,0.0007491177942742233,,
complex_s04_q0084,f_n3p_knn,Complex,d08_12,0.00039760302752256393,0.00040124403312802315,3.6410056054592133e-06,True,True,0,0,False,False,0,0,0,0,2.220446049250313e-16,2.220446049250313e-16,,
complex_s04_q0084,md_dqn,Complex,d08_12,0.3623355596791953,0.16783044347539544,-0.19450511620379984,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0084,n3p_k1,Complex,d08_12,0.000403229845687747,0.0003834799863398075,-1.974985934793949e-05,True,True,0,0,False,False,0,0,0,0,2.220446049250313e-16,2.220446049250313e-16,,
complex_s04_q0084,vanilla_ha,Complex,d08_12,0.15641188621520996,0.14861035346984863,-0.007801532745361328,True,True,0,0,False,False,0,0,1,1,,,,
complex_s04_q0084,voronoi_waypoint,Complex,d08_12,0.35671430197544396,0.33371021691709757,-0.02300408505834639,True,True,0,0,False,False,0,0,2,2,0.005445812033524788,0.005445812033524788,,
complex_s04_q0085,bottleneck_waypoint,Complex,d12_16,0.4839172789361328,0.486029852880165,0.0021125739440321922,True,True,0,0,False,False,0,0,3,3,0.01589597122402897,0.02046768837037738,,
complex_s04_q0085,f_n3p_knn,Complex,d12_16,0.4030268769711256,0.25779291498474777,-0.14523396198637784,True,True,0,0,True,True,0,0,94,93,-0.00494543505380729,-0.004945435053807401,,
complex_s04_q0085,md_dqn,Complex,d12_16,0.17145809368230402,0.16792805213481188,-0.0035300415474921465,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0085,n3p_k1,Complex,d12_16,0.4011980430223048,0.2546789748594165,-0.1465190681628883,True,True,0,0,True,True,0,0,94,93,-0.00494543505380729,-0.004945435053807401,,
complex_s04_q0085,vanilla_ha,Complex,d12_16,0.258575439453125,0.25808286666870117,-0.0004925727844238281,True,True,0,0,False,False,0,0,185,185,,,,
complex_s04_q0085,voronoi_waypoint,Complex,d12_16,1.6646750618238002,1.6656129099428654,0.0009378481190651655,True,True,0,0,False,False,0,0,1356,1350,0.03311797498875091,0.03311797498875091,,
complex_s04_q0086,bottleneck_waypoint,Complex,d16_20,0.6205872939899564,0.6629351950250566,0.04234790103510022,True,True,0,0,False,False,0,0,4,4,,,,
complex_s04_q0086,f_n3p_knn,Complex,d16_20,3.6715889000333846,3.523034767014906,-0.14855413301847875,False,False,0,0,True,True,1,1,3925,3684,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
complex_s04_q0086,md_dqn,Complex,d16_20,0.17060270276851952,0.1693705355282873,-0.0012321672402322292,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0086,n3p_k1,Complex,d16_20,3.668291273061186,3.521097230957821,-0.14719404210336506,False,False,0,0,True,True,1,1,3915,3676,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
complex_s04_q0086,vanilla_ha,Complex,d16_20,2.5002591609954834,2.500124216079712,-0.00013494491577148438,False,False,0,0,False,False,0,0,2785,2730,,,timeout,timeout
complex_s04_q0086,voronoi_waypoint,Complex,d16_20,0.6230230450164527,0.6696299419272691,0.04660689691081643,True,True,0,0,False,False,0,0,8,12,,,,
complex_s04_q0087,bottleneck_waypoint,Complex,d20_inf,0.7731829830445349,0.819754398195073,0.04657141515053809,True,True,0,0,False,False,0,0,10,10,,,,
complex_s04_q0087,f_n3p_knn,Complex,d20_inf,0.8341249949298799,0.4241879459004849,-0.409937049029395,True,True,0,0,True,True,0,0,69,66,,,,
complex_s04_q0087,md_dqn,Complex,d20_inf,0.0015978210140019655,0.0014621021691709757,-0.00013571884483098984,False,False,0,0,False,False,0,0,1,1,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0087,n3p_k1,Complex,d20_inf,0.8222195280250162,0.41662677098065615,-0.40559275704436004,True,True,0,0,True,True,0,0,69,66,,,,
complex_s04_q0087,vanilla_ha,Complex,d20_inf,2.5003116130828857,2.5001235008239746,-0.0001881122589111328,False,False,0,0,False,False,0,0,4208,3936,,,timeout,timeout
complex_s04_q0087,voronoi_waypoint,Complex,d20_inf,0.7687921861652285,0.8215593660715967,0.052767179906368256,True,True,0,0,False,False,0,0,9,9,,,,
complex_s04_q0088,bottleneck_waypoint,Complex,d08_12,0.4771910379640758,0.5075237380806357,0.030332700116559863,True,True,0,0,False,False,0,0,3,3,0.07816645306597136,0.07457572607044005,,
complex_s04_q0088,f_n3p_knn,Complex,d08_12,0.00048786704428493977,0.0004783028271049261,-9.564217180013657e-06,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s04_q0088,md_dqn,Complex,d08_12,0.2126430117059499,0.21089629316702485,-0.0017467185389250517,False,False,0,0,False,False,0,0,437,437,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0088,n3p_k1,Complex,d08_12,0.0004513449966907501,0.0004734210669994354,2.2076070308685303e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s04_q0088,vanilla_ha,Complex,d08_12,0.14804577827453613,0.15873122215270996,0.010685443878173828,True,True,0,0,False,False,0,0,1,1,,,,
complex_s04_q0088,voronoi_waypoint,Complex,d08_12,0.3324805030133575,0.35344106680713594,0.02096056379377842,True,True,0,0,False,False,0,0,2,2,0.07221355469442736,0.07334558548782288,,
complex_s04_q0089,bottleneck_waypoint,Complex,d12_16,0.5199125979561359,0.5182136090006679,-0.0016989889554679394,True,True,0,0,False,False,0,0,3,3,0.032140192760251596,0.032140192760251596,,
complex_s04_q0089,f_n3p_knn,Complex,d12_16,0.41237513814121485,0.2611078699119389,-0.15126726822927594,True,True,0,0,True,True,0,0,104,103,0.049563242135815866,0.028587041289121373,,
complex_s04_q0089,md_dqn,Complex,d12_16,0.39297823514789343,0.1688726842403412,-0.22410555090755224,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0089,n3p_k1,Complex,d12_16,0.5584841538220644,0.5582217921037227,-0.0002623617183417082,True,True,0,0,True,True,0,0,224,224,0.04668608086527226,0.04668608086527226,,
complex_s04_q0089,vanilla_ha,Complex,d12_16,0.36359453201293945,0.3759491443634033,0.012354612350463867,True,True,0,0,False,False,0,0,341,341,,,,
complex_s04_q0089,voronoi_waypoint,Complex,d12_16,0.5166945001110435,0.5371738020330667,0.020479301922023296,True,True,0,0,False,False,0,0,3,23,0.026481865370214797,0.07236057948252017,,
complex_s04_q0090,bottleneck_waypoint,Complex,d16_20,0.6241152789443731,0.6710213799960911,0.046906101051718,True,True,0,0,False,False,0,0,4,4,,,,
complex_s04_q0090,f_n3p_knn,Complex,d16_20,0.3357913140207529,0.020397430984303355,-0.31539388303644955,True,True,0,0,True,True,0,0,2,0,,,,
complex_s04_q0090,md_dqn,Complex,d16_20,0.532253006240353,0.23451384622603655,-0.29773916001431644,False,False,0,0,False,False,0,0,406,406,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0090,n3p_k1,Complex,d16_20,4.248809644952416,4.253102167043835,0.004292522091418505,False,False,0,0,True,True,1,1,4708,4751,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
complex_s04_q0090,vanilla_ha,Complex,d16_20,2.5002329349517822,2.5011682510375977,0.0009353160858154297,False,False,0,0,False,False,0,0,2944,2933,,,timeout,timeout
complex_s04_q0090,voronoi_waypoint,Complex,d16_20,0.640185410855338,0.67210853099823,0.031923120142892,True,True,0,0,False,False,0,0,4,4,,,,
complex_s04_q0091,bottleneck_waypoint,Complex,d20_inf,0.9130610029678792,0.9855349140707403,0.07247391110286117,True,True,0,0,False,False,0,0,6,6,0.022780565779580098,0.022780565779579875,,
complex_s04_q0091,f_n3p_knn,Complex,d20_inf,0.6107961900997907,0.03005192894488573,-0.580744261154905,True,True,0,0,True,True,0,0,4,0,0.008661199734240288,0.005692732852600191,,
complex_s04_q0091,md_dqn,Complex,d20_inf,0.4273526365868747,0.18867825507186353,-0.2386743815150112,False,False,0,0,False,False,0,0,415,415,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0091,n3p_k1,Complex,d20_inf,0.4602931549306959,0.1821793168783188,-0.2781138380523771,True,True,0,0,True,True,0,0,9,7,-0.03037622966315945,-0.030488967625964647,,
complex_s04_q0091,vanilla_ha,Complex,d20_inf,1.601703405380249,1.7693877220153809,0.16768431663513184,True,True,0,0,False,False,0,0,2281,2281,,,,
complex_s04_q0091,voronoi_waypoint,Complex,d20_inf,1.0561466158833355,1.132948833052069,0.07680221716873348,True,True,0,0,False,False,0,0,7,7,0.01935892899172842,0.01935892899172842,,
complex_s04_q0092,bottleneck_waypoint,Complex,d08_12,0.3322195520158857,0.3566762818954885,0.02445672987960279,True,True,0,0,False,False,0,0,2,2,0.0010273622764704893,0.0010273622764704893,,
complex_s04_q0092,f_n3p_knn,Complex,d08_12,0.0005111049395054579,0.0005717840977013111,6.067915819585323e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s04_q0092,md_dqn,Complex,d08_12,0.39314189786091447,0.16903677256777883,-0.22410512529313564,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0092,n3p_k1,Complex,d08_12,0.0005000371020287275,0.0005031919572502375,3.1548552215099335e-06,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s04_q0092,vanilla_ha,Complex,d08_12,0.153090238571167,0.1552734375,0.002183198928833008,True,True,0,0,False,False,0,0,1,1,,,,
complex_s04_q0092,voronoi_waypoint,Complex,d08_12,0.33599612792022526,0.3535113241523504,0.017515196232125163,True,True,0,0,False,False,0,0,2,2,0.0013512584178381193,0.0013512584178381193,,
complex_s04_q0093,bottleneck_waypoint,Complex,d12_16,0.511221586028114,0.5066379348281771,-0.004583651199936867,True,True,0,0,False,False,0,0,3,3,0.01365269845512751,0.01365269845512751,,
complex_s04_q0093,f_n3p_knn,Complex,d12_16,0.0005981898866593838,0.000622904859483242,2.471497282385826e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s04_q0093,md_dqn,Complex,d12_16,0.6613552337512374,0.2940140566788614,-0.367341177072376,False,False,0,0,False,False,0,0,474,474,,,md_dqn_not_reached,md_dqn_not_reached
complex_s04_q0093,n3p_k1,Complex,d12_16,0.0005860540550202131,0.000605936162173748,1.988210715353489e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
complex_s04_q0093,vanilla_ha,Complex,d12_16,0.15552330017089844,0.15680932998657227,0.0012860298156738281,True,True,0,0,False,False,0,0,1,1,,,,
complex_s04_q0093,voronoi_waypoint,Complex,d12_16,0.5058205239474773,0.5058166880626231,-3.835884854197502e-06,True,True,0,0,False,False,0,0,3,3,0.02113577169260772,0.025048362793907986,,
complex_s04_q0094,bottleneck_waypoint,Complex,d16_20,0.5096610540058464,0.5091468149330467,-0.0005142390727996826,True,True,0,0,False,False,0,0,3,3,0.07338286930500804,0.07338286930500804,,
